,title,category,author_name,dates,num comments,num views
1665,"Seungri and T.O.P, names that emerge as 'unmentionables'",News,Alec06,02/11/2024,122,"25,845"
1666,Lim Young Woong shines with top 4 spot on YouTube's weekly popular music video chart,News,Alec06,02/11/2024,0,"1,733"
1667,"BLACKPINK JENNIE's “One Of The Girls"" becomes the Most Streamed OST by a K-pop Act on Spotify",News,Real-Kpop-News,02/11/2024,78,"8,125"
1668,"Ji Chang Wook apologizes for indoor smoking, sparks renewed criticism of celebrity smoking controversies",News,Alec06,02/11/2024,16,"11,243"
1669,Singer and actress Sohee honestly reveals her youthful skin care method,News,Alec06,02/11/2024,4,"9,538"
1670,HaHa's silver spoon tales and family fun on 'Running Man',News,Alec06,02/11/2024,1,"9,054"
1671,"Singer Eunji transforms into a counselor, sets out to solve employees' concerns",News,Alec06,02/11/2024,4,"4,043"
1672,Korean netizens debate why Taylor Swift is not as popular in Korea,News,Janie-Reign,02/11/2024,193,"41,882"
1673,BOYNEXTDOOR's Riwoo sparks intrigue with photos of his family's reportedly lavish home,News,Janie-Reign,02/11/2024,9,"11,231"
1674,Netizens react to RIIZE's Sohee imitating a pig character during video call upon fan's request,News,Janie-Reign,02/11/2024,22,"6,261"
1675,Red Velvet's Joy personally claps back at remarks suggesting she will look prettier by losing weight,News,Janie-Reign,02/11/2024,60,"39,231"
1676,Kwon Eun Bi's glamorous bikini shots from Hawaii leave fans awestruck,News,Janie-Reign,02/11/2024,52,"30,500"
1677,MAMAMOO's Solar gives more spoilers to fans on her solo 2024 comeback and concert tour dates,News,Luckymoomoo,02/11/2024,10,"4,147"
1678,BLACKPINK's Rose searches for new solo fandom name and offers glimpse of self-written song,News,Janie-Reign,02/11/2024,47,"15,151"
1679,NCT's TEN is a fearless 'Nightwalker' in solo comeback MV teaser,Teaser,Janie-Reign,02/11/2024,8,"2,595"
1680,MAMAMOO's Moon Byul shows confidence in chic concept photos for 1st full album 'Starlit of Muse',News,Janie-Reign,02/11/2024,8,"2,433"
1681,ITZY members all open personal Instagram accounts,News,Janie-Reign,02/11/2024,20,"26,550"
1682,TWICE radiate in stunning new concept photos for 'With YOU-th',News,Janie-Reign,02/11/2024,14,"6,925"
1683,CRAVITY are all dark in 'Afterglow' version of 'EVERSHINE' concept photos,News,Jia-Lin,02/11/2024,3,"2,486"
1684,AMPERS&ONE cover label senior SF9's 'Good Guy',Misc,Jia-Lin,02/11/2024,0,"1,675"
1685,xikers successfully conclude first European tour,News,Jia-Lin,02/11/2024,4,"2,951"
1686,PICA Project CEO and KARA Gyuri's ex-boyfriend Song Ja Ho released from custody on bail after 7 months,News,Jia-Lin,02/11/2024,4,"6,204"
1687,EVNNE release dance practice video for 'K.O. (Keep On)',Misc,Jia-Lin,02/11/2024,0,"1,361"
1688,X:IN unveil comeback teaser scheduler for 2nd mini album 'The Real',News,Jia-Lin,02/11/2024,2,"1,626"
1689,"BTS RM writes sincere letter to fans from the military, wishing them a Happy Lunar New Year",News,Jia-Lin,02/11/2024,9,"12,944"
1690,'2009 Famous Song Championship' to air in place of SBS 'Inkigayo' on February 11,News,Jia-Lin,02/11/2024,5,"5,566"
1691,Actress Lee Min Jung showcases classic beauty in first profile photos since giving birth to 2nd child,News,Dani-Dee,02/11/2024,10,"6,916"
1692,NCT's Ten raises solo debut anticipation with a new set of teaser images,News,Dani-Dee,02/11/2024,4,"3,066"
1693,Ji Chang Wook's agency releases official apology after actor's indoor smoking controversy,News,Dani-Dee,02/10/2024,73,"16,733"
1694,"""Happy Lunar New Year!"" Park Na Rae greets fans from patient room ahead of hospital discharge",News,Dani-Dee,02/10/2024,3,"8,018"
1695,2PM's Changsung to star as handsome cafe owner in his first lead role for a Japanese drama,News,Dani-Dee,02/10/2024,4,"3,777"
1696,TREASURE raise anticipation for Japan comeback with pre-release single 'B.O.M.B (Japanese ver.)',News,Dani-Dee,02/10/2024,7,"3,395"
1697,"(G)I-DLE, IVE, and TWICE top girl group brand value ranking for February",News,Dani-Dee,02/10/2024,17,"8,502"
1698,TWS 'Plot Twist' raises sajaegi allegations on MelOn chart,Rumors,Yaki-Jones,02/10/2024,18,"11,851"
1699,Big Bang Daesung's appearance on Psick University YouTube channel met with disapproval,Misc,Yaki-Jones,02/10/2024,60,"40,690"
1700,Korean netizens react to North Korea's outrageous claims about BTS and BLACKPINK,News,Yaki-Jones,02/10/2024,102,"30,783"
1701,TWICE's Nayeon channels Gossip Girl's Blair Waldorf in Tommy Hilfiger ensemble,News,Yaki-Jones,02/10/2024,14,"8,675"
1702,Korean netizens reflect on aespa's style evolution,News,Yaki-Jones,02/10/2024,7,"12,230"
1703,MAMAMOO's Wheein shares heartfelt Lunar New Years Greetings,News,Luckymoomoo,02/10/2024,6,"2,362"
1704,The Early Bloomers: The Youngest Male Idols to Debut in K-Pop History,News,Latharathara,02/10/2024,19,"13,854"
1705,BLACKPINK's Lisa launches a global advertising campaign for her label LLOUD,News,Yaki-Jones,02/10/2024,60,"15,983"
1706,New pictures of BTS j-hope as assistant drill instructor revealed,News,Yaki-Jones,02/10/2024,27,"19,784"
1707,NCT's TEN unveils striking teasers for his first solo mini album,News,Yaki-Jones,02/10/2024,2,"2,235"
1708,H1-KEY reveal teaser poster for 'Deeper' comeback,News,Germaine-Jay,02/10/2024,3,"2,386"
1709,MAMAMOO's Moon Byul reveals 'Starlit of Muse' track list,News,Germaine-Jay,02/10/2024,8,"2,464"
1710,Actor Ji Chang Wook under fire for allegedly smoking indoors,Rumors,Germaine-Jay,02/10/2024,66,"33,416"
1711,aespa's 'Drama' surpasses 100 million plays on Spotify and YouTube,News,Sofia-Sayson,02/10/2024,10,"3,348"
1712,ALL(H)OURS drop dance practice session for 'GOTCHA' debut track,Misc,Germaine-Jay,02/10/2024,3,"1,547"
1713,BTS' Jimin writes message to fans for the Lunar New Year,News,Germaine-Jay,02/10/2024,18,"14,071"
1714,Comedian Kim Ki Ri & actress Moon Ji In to tie the knot in May,News,Germaine-Jay,02/10/2024,9,"10,076"
1715,IU wins #1 with 'Love Wins All' on this week's 'Music Bank',News,Germaine-Jay,02/10/2024,15,"4,442"
1716,"Park Na Rae's agency assures that she is recovering well from vocal cord surgery, will resume activities next week",News,Susan-Han,02/10/2024,3,"8,072"
1717,EXO's D.O. causes laughter as he randomly asks fans to 'please look forward to 'Moana 2'',News,Susan-Han,02/10/2024,18,"20,874"
1718,K-netizens react to Kim Jong Un calling South Korea 'hanguk' instead of 'Southern Joseon',News,Susan-Han,02/09/2024,78,"24,057"
1719,"Viewers are praising the impeccable casting of Son Suk Goo's younger counterpart in Netflix's newest series, 'A Killer Paradox'",Dramas,Susan-Han,02/09/2024,5,"17,918"
1720,Now Streaming: Watch AfreecaTV's new IDOL music show 'MY STAGE'!,News,allkfob.KG,02/09/2024,1,"2,109"
1721,"Seventeen, RIIZE, & The Boyz top K-Pop boy group brand value rankings for February",News,Susan-Han,02/09/2024,9,"6,584"
1722,Yulhee is asked if she has a new boyfriend,News,Susan-Han,02/09/2024,29,"23,375"
1723,"A.C.E announce their comeback with teaser poster for new Petflix production, 'My Girl : My Choice'",News,Susan-Han,02/09/2024,5,"3,346"
1724,'Extraordinary Attorney Woo' actor Joo Jong Hyuk donates proceeds from his music band's first performance,News,Sophie-Ha,02/09/2024,6,"4,938"
1725,Mark says GOT7 should reunite as a full group before Yugeom enlists in the military,News,Sophie-Ha,02/09/2024,6,"7,266"
1726,Gong Yoo and Lee Dong Wook won't attend Jo Se Ho's wedding?,News,Sophie-Ha,02/09/2024,8,"20,995"
1727,"Contestant reveals they joined the ""Squid Game"" reality show after seeing BTS V's (Kim Taehyung) guard cosplay",News,YeontanNews,02/09/2024,29,"10,469"
1728,"The Ministry of the Interior and Safety uploads hilarious parody videos of IU's ""Love Wins All""",News,Sophie-Ha,02/09/2024,14,"6,878"
1729,How popular would Han So Hee be if she was an idol instead of an actress?,Discussions,Sophie-Ha,02/09/2024,34,"23,824"
1730,MAMAMOO's Hwa Sa reveals exciting plans for a full album release and a potential Solo Tour in 2024,News,Sophie-Ha,02/09/2024,7,"4,259"
1731,Seolhyun reveals her home for the first time on MBC's 'I Live Alone',News,Sophie-Ha,02/09/2024,8,"14,524"
1732,6 Stars that became Popular through Variety Programs,Original Content,ean1994,02/09/2024,1,"11,732"
1733,"""I also know the pain of losing my father,"" DJ Yesong lied in her apology from prison?",News,Sophie-Ha,02/09/2024,21,"12,426"
1734,Find the Inspiration: Stray Kids Songs to Keep You Moving Forward,Original Content,A-Nish,02/09/2024,12,"8,808"
1735,Park Myung Soo expresses immense anger after a former idol killed a single father in a tragic DUI accident,News,Sophie-Ha,02/09/2024,43,"36,588"
1736,K-netizens are impressed by aespa Ningning's dedication to learning Korean and her beautiful handwriting,News,Sophie-Ha,02/09/2024,24,"10,814"
1737,BTS’ Suga’s Fashion Statement: Min Yoongi’s Top Boyfriend Looks,Original Content,A-Nish,02/09/2024,10,"5,595"
1738,MAMAMOO+ shares a heartfelt Lunar New Year Greetings Message,Misc,Luckymoomoo,02/09/2024,4,"1,626"
1739,K-netizens impressed with Stray Kids' Felix as he uses his vacation time to do volunteer work overseas,News,Sophie-Ha,02/09/2024,94,"37,066"
1740,K-netizens react to Park Yoo Chun's dinner show in Japan where people paid hundreds of dollars to attend,News,Sophie-Ha,02/09/2024,40,"15,248"
1741,BIBI pops out from a travel suitcase in the new teaser image for 'Bam Yang Gang',News,Sophie-Ha,02/09/2024,1,"2,409"
1742,Yoochun shocks netizens with his recent appearance,News,Germaine-Jay,02/09/2024,49,"29,641"
1743,TWICE reveal track list for 'With YOU-th' mini album,News,Germaine-Jay,02/09/2024,7,"4,554"
1744,Red Velvet's Seulgi holds Q&A for first YouTube video,Misc,Germaine-Jay,02/09/2024,3,"2,618"
1745,BTS make history as 'Dynamite' hits 1.8 billion streams on Spotify,News,Sofia-Sayson,02/09/2024,5,"5,247"
1746,xikers releases statement on Junghoon's hiatus before comeback,News,Germaine-Jay,02/09/2024,5,"4,297"
1747,ALL(H)OURS drop 'Wao Wao' performance teaser video,Teaser,Germaine-Jay,02/09/2024,0,"1,348"
1748,GOT7's Mark sits down for an interview with BamBam on 'Bam's House 2',Misc,Germaine-Jay,02/09/2024,2,"4,779"
1749,BIBI reveals witchy teaser images for 'Bam Yang Gang',News,Germaine-Jay,02/09/2024,2,"2,384"
1750,Red Velvet's Seulgi sings 'In My Memory' for 'Doctor Slump' OST,Music Video,Germaine-Jay,02/09/2024,2,"2,535"
1751,VCHA reveal special self-filmed MV for 'XO Call Me',Music Video,Germaine-Jay,02/09/2024,2,"1,879"
1752,"MAX & LE SSERAFIM's Huh Yunjin reveal their harmonious collaboration, 'Stupid In Love'",Music Video,Solim-Yoon,02/09/2024,4,"3,732"
1753,Netizens wonder if Weki Meki will make a group comeback before their contracts expire this year,News,Solim-Yoon,02/09/2024,21,"8,757"
1754,Kim Soo Hyun learns about the realities of marital struggles in fresh teaser for tvN's 'Queen of Tears',Misc,Solim-Yoon,02/09/2024,3,"5,941"
1755,There are still two 3rd-generation male K-Pop idol groups who have not begun their military enlistment + completion status of all 3rd-gen groups,News,Solim-Yoon,02/09/2024,54,"32,410"
1756,"Netizens aren't sure about 'Myungrang Hotdog's special Valentine menu, choco-banana hotdog",News,Solim-Yoon,02/08/2024,30,"5,198"
1757,LE SSERAFIM's Kim Chaewon & Hong Eunchae to guest on tvN's 'Amazing Saturday - Doremi Market',News,Solim-Yoon,02/08/2024,5,"2,948"
1758,"Before heading off for military duty, Song Kang delights fans with a lovable mishap when he's asked to salute",News,Solim-Yoon,02/08/2024,3,"6,767"
1759,Kim Soo Hyun & Kim Ji Won raise anticipation for their new drama 'Queen of Tears' with breathtaking character posters,Dramas,Solim-Yoon,02/08/2024,4,"5,751"
1760,New boy group NOMAD unveils track video for romantic song 'Oasis',Music Video,Solim-Yoon,02/08/2024,0,"1,958"
1761,Two individuals who raised school bullying allegations against Nam Joo Hyuk have been charged with defamation,News,Solim-Yoon,02/08/2024,21,"11,195"
1762,(G)I-DLE's '2' debuts at #1 on this week's Circle album chart,News,Sofia-Sayson,02/08/2024,6,"2,906"
1763,Kim Jung Hoon was sent to prosecution without detention on charges of violating the Road Traffic Act after refusing a breathalyzer,News,Sophie-Ha,02/08/2024,3,"4,371"
1764,"""They were so young"" K-netizens recall the youthful days of famous actors and actresses filming their iconic works",News,Sophie-Ha,02/08/2024,15,"13,070"
1765,Fans say Wonyoung's impatient personality is adorable,News,Sophie-Ha,02/08/2024,17,"8,364"
1766,A Pocketful of Sunshine: 6 of the Most Adorable K-Pop Idols,Original Content,ean1994,02/08/2024,23,"6,755"
1767,Which K-dramas were the most-watched on Netflix in 2023?,News,Sophie-Ha,02/08/2024,84,"14,322"
1768,Dance Performances by Bailey Sok: A Rumored Trainee from Teddy’s Upcoming Girl Group,Original Content,Rika-go,02/08/2024,10,"11,203"
1769,ZEROBASEONE Fan union demands Kim Ji Woong to halt his activities amidst the 'fan meeting profanity' controversy,News,Sophie-Ha,02/08/2024,79,"13,843"
1770,Witnesses testify that DJ Yesong was uncooperative with the police after fatal DUI accident,News,Sophie-Ha,02/08/2024,29,"13,094"
1771,Han Seo Hee faces defamation and obscenity charges after leaking the Kakaotalk conversation with a male actor,News,Sophie-Ha,02/08/2024,94,"42,140"
1772,EXCLUSIVE [INTERVIEW] SOOJIN on her solo debut with ‘AGASSY’ and concert tour: “I'm excited to meet my fans!”,Original Content,Sofia-Sayson,02/08/2024,27,"14,606"
1773,Circle Chart releases chart rankings for the month of January 2024,News,GhostWriter,02/08/2024,1,"3,057"
1774,SM Entertainment releases statement regarding the lawsuits against infringement of artists' rights,News,Sophie-Ha,02/08/2024,13,"4,050"
1775,Circle Chart releases chart rankings for January 28 to February 3,News,GhostWriter,02/08/2024,2,"3,641"
1776,"Park Min Young makes a 100 million KRW (~75,048 USD) donation to a Cancer Center",News,Sophie-Ha,02/08/2024,6,"3,827"
1777,Behind-the-Scenes photo from IU x Park Bo Gum's drama 'When Life Gives You Tangerines' unveiled,News,Sophie-Ha,02/08/2024,5,"6,140"
1778,SORN drops special Valentine’s Day release ‘cool’,Music Video,Sofia-Sayson,02/08/2024,4,"2,145"
1779,K-netizens react to BLACKPINK's Lisa also establishing her own agency,News,Sophie-Ha,02/08/2024,52,"32,329"
1780,Goo Hye Sun loses Lawsuit against her former agency over Unpaid Fees,News,Sophie-Ha,02/08/2024,15,"7,259"
1781,ASTRO's Sanha rolls out a 'Coming Soon' teaser for his comeback,News,Sophie-Ha,02/08/2024,3,"3,266"
1782,n.SSign reveal preview of upcoming 'Happy &' mini album,Teaser,Germaine-Jay,02/08/2024,0,"1,212"
1783,NCT's TEN reveals dramatic '10 performance film for solo debut,Music Video,Germaine-Jay,02/08/2024,0,"3,079"
1784,NewJeans to perform at '2024 Billboard Women in Music' awards,News,Germaine-Jay,02/08/2024,31,"3,908"
1785,CRAVITY group up in 'nightfall' concept photos for 'EVERSHINE',News,Germaine-Jay,02/08/2024,1,"1,317"
1786,'Killin' It' becomes P1Harmony's best-selling album in first-day sales,News,Sofia-Sayson,02/08/2024,6,"3,754"
1787,(G)I-DLE's Shuhua to take a hiatus due to health issues,News,Germaine-Jay,02/08/2024,31,"11,576"
1788,Project girl group Triple iz tease upcoming 'Road to Debut' trailer,Teaser,Germaine-Jay,02/08/2024,5,"4,262"
1789,(G)I-DLE win #1 + Performances from February 8th 'M! Countdown'!,News,Germaine-Jay,02/08/2024,12,"4,747"
1790,X:IN reveal track list for 'THE REAL' mini album,News,Germaine-Jay,02/08/2024,3,"1,920"
1791,HyunA & former Highlight member Junhyung spotted on a mall date,News,Germaine-Jay,02/08/2024,38,"23,176"
1792,IU teases her upcoming collab with '2024 Pepsi x Starship Campaign',Teaser,Germaine-Jay,02/08/2024,2,"3,007"
1793,BIBI reveals her witchy ways in 'Bam Yang Gang' MV teaser,Teaser,Germaine-Jay,02/08/2024,1,"1,897"
1794,Super Junior L.S.S. go back in time in 'JOKE' MV,Music Video,Germaine-Jay,02/08/2024,2,"3,068"
1795,FIFTY FIFTY reveal comeback plans & reorganization of members,News,Germaine-Jay,02/08/2024,31,"16,869"
1796,"M.O.N.T sprinkle excitement with a sugary teaser image for their 4th mini album, 'IDGAF'",News,Solim-Yoon,02/08/2024,0,"1,537"
1797,"BLACKPINK's Lisa is next to take a bold step forward, founding her own label LLOUD",News,Solim-Yoon,02/08/2024,122,"33,442"
1798,BTS's V deployed to the Army's 2nd division in Chuncheon to begin his duties in the military police force,News,Solim-Yoon,02/08/2024,34,"23,365"
1799,"Cha Eun Woo unveils striking new trailer film for his solo debut album, 'Entity'",Teaser,Solim-Yoon,02/08/2024,1,"2,537"
1800,Soccer player Hwang Ui Jo forwarded to prosecution following allegations of illegal filming,News,Solim-Yoon,02/08/2024,17,"5,795"
1801,aespa's Ningning announced as new global ambassador for 'Versace',News,Solim-Yoon,02/08/2024,10,"9,921"
1802,K-netizens stir discussion over a recent photo of Jang Won Young and her wrist,News,Solim-Yoon,02/08/2024,77,"49,764"
1803,"BIBI set to release two sweet new singles, 'Chestnut Jelly' & 'Sugar Rush' in time for Valentine's Day",News,Solim-Yoon,02/07/2024,1,"3,120"
1804,Kyuhyun responds to question asking if he's interested in acting in the future,News,Solim-Yoon,02/07/2024,2,"3,732"
1805,"DAY6, Billlie, & Fantasy Boys announced as performers for the first ever 'Asia Star Entertainer Awards'",News,Solim-Yoon,02/07/2024,1,"2,648"
1806,HyunA casually resumes Instagram for the first time since the dating news with Yong Junhyung,News,Solim-Yoon,02/07/2024,20,"8,455"
1807,SM Entertainment issues a stern warning regarding the protection of its artists' rights,News,Solim-Yoon,02/07/2024,15,"5,620"
1808,"The Wind reveal more playful, childlike teasers for 'Our : YouthTeen'",News,Solim-Yoon,02/07/2024,0,"1,499"
